rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:02.571	1440786950280	0	0			233.593	168.306
00:00:02.574	1440786950283	213.918	156.296	196.216	149.048		
00:00:02.584	1440786950293						
00:00:02.587	1440786950296	0	0			231.62	163.545
00:00:02.590	1440786950299	212.159	154.34	194.423	147.154		
00:00:02.604	1440786950313	0	0			229.895	161.527
00:00:02.607	1440786950316	210.559	151.355	192.839	143.931		
00:00:02.618	1440786950327						
00:00:02.621	1440786950330	0	0			228.279	158.779
00:00:02.624	1440786950333	209.504	149.897	191.054	141.519		
00:00:02.637	1440786950346	0	0			227.953	158.276
00:00:02.640	1440786950349	208.473	146.895	190.724	139.29		
00:00:02.651	1440786950360						
00:00:02.654	1440786950363	0	0			226.223	154.5
00:00:02.657	1440786950366	206.65	144.81	188.675	136.377		
00:00:02.671	1440786950380	0	0			224.626	153.243
00:00:02.674	1440786950383	205.11	142.488	187.242	133.667		
00:00:02.684	1440786950393						
00:00:02.687	1440786950396	0	0			222.978	151.308
00:00:02.690	1440786950399	202.221	142.152	185.394	132.215		
00:00:02.704	1440786950413	0	0			219.047	152.088
00:00:02.707	1440786950416	199.497	141.101	181.292	131.753		
00:00:02.718	1440786950427						
00:00:02.721	1440786950430	0	0			217.701	150.448
00:00:02.724	1440786950433	198.701	140.327	180.498	130.488		
00:00:02.737	1440786950446	0	0			216.903	150.165
00:00:02.740	1440786950449	197.88	138.811	179.613	128.646		
00:00:02.751	1440786950460						
00:00:02.754	1440786950463	0	0			216.146	148.977
00:00:02.757	1440786950466	197.161	138.563	178.691	128.222		
00:00:02.771	1440786950480	0	0			215.631	148.904
00:00:02.774	1440786950483	196.701	137.368	178.096	126.666		
00:00:02.784	1440786950493						
00:00:02.787	1440786950496	0	0			215.306	148.07
00:00:02.790	1440786950499	196.199	137.581	177.601	126.792		
00:00:02.804	1440786950513	0	0			214.798	148.37
00:00:02.807	1440786950516	195.691	136.71	177.004	125.682		
00:00:02.818	1440786950527						
00:00:02.821	1440786950530	0	0			214.379	147.739
00:00:02.824	1440786950533	195.303	137.113	176.561	126.003		
00:00:02.837	1440786950546	0	0			214.046	148.223
00:00:02.840	1440786950549	195.018	136.405	176.053	125.181		
00:00:02.851	1440786950560						
00:00:02.854	1440786950563	0	0			213.982	147.628
00:00:02.857	1440786950566	195.2	136.948	175.985	125.654		
00:00:02.871	1440786950580	0	0			214.415	148.242
00:00:02.874	1440786950583	195.449	136.226	176.793	124.931		
00:00:02.884	1440786950593						
00:00:02.887	1440786950596	0	0			214.105	147.52
00:00:02.890	1440786950599	195.192	136.608	176.446	125.244		
00:00:02.904	1440786950613	0	0			213.938	147.973
00:00:02.907	1440786950616	195.133	135.975	176.308	124.637		
00:00:02.918	1440786950627						
00:00:02.921	1440786950630	0	0			213.957	147.312
00:00:02.924	1440786950633	195.032	136.305	176.118	124.977		
00:00:02.937	1440786950646	0	0			213.947	147.633
00:00:02.940	1440786950649	194.854	136.1	175.761	124.566		
00:00:02.951	1440786950660						
00:00:02.954	1440786950663	0	0			213.947	147.633
00:00:02.957	1440786950666	194.854	136.1	175.761	124.566		
00:00:02.971	1440786950680	0	0			213.947	147.633
00:00:02.974	1440786950683	194.854	136.1	175.761	124.566		
00:00:02.984	1440786950693						
00:00:02.987	1440786950696	0	0			213.947	147.633
00:00:02.990	1440786950699	194.854	136.1	175.761	124.566		
00:00:03.004	1440786950713	0	0			213.947	147.633
00:00:03.007	1440786950716	194.854	136.1	175.761	124.566		
00:00:03.018	1440786950727						
00:00:03.021	1440786950730	0	0			213.947	147.633
00:00:03.024	1440786950733	194.854	136.1	175.761	124.566		
00:00:03.037	1440786950746	0	0			213.947	147.633
00:00:03.040	1440786950749	194.854	136.1	175.761	124.566		
00:00:03.051	1440786950760						
00:00:03.054	1440786950763	0	0			213.947	147.633
00:00:03.057	1440786950766	194.854	136.1	175.761	124.566		
00:00:03.071	1440786950780	0	0			213.947	147.633
00:00:03.074	1440786950783	194.854	136.1	175.761	124.566		
00:00:03.084	1440786950793						
00:00:03.087	1440786950796	0	0			213.947	147.633
00:00:03.090	1440786950799	194.854	136.1	175.761	124.566		
00:00:03.104	1440786950813	0	0			213.947	147.633
00:00:03.107	1440786950816	194.854	136.1	175.761	124.566		
00:00:03.117	1440786950826						
00:00:03.118	1440786950827						
00:00:03.121	1440786950830	0	0			213.947	147.633
00:00:03.124	1440786950833	194.854	136.1	175.761	124.566		
00:00:03.137	1440786950846	0	0			213.947	147.633
00:00:03.140	1440786950849	194.854	136.1	175.761	124.566		
00:00:03.150	1440786950859						
00:00:03.151	1440786950860						
00:00:03.154	1440786950863	0	0			213.947	147.633
00:00:03.157	1440786950866	194.854	136.1	175.761	124.566		
00:00:03.171	1440786950880	0	0			213.947	147.633
00:00:03.174	1440786950883	194.854	136.1	175.761	124.566		
00:00:03.184	1440786950893						
00:00:03.187	1440786950896	0	0			213.947	147.633
00:00:03.190	1440786950899	194.854	136.1	175.761	124.566		
00:00:03.204	1440786950913	0	0			213.947	147.633
00:00:03.207	1440786950916	194.854	136.1	175.761	124.566		
00:00:03.218	1440786950927						
00:00:03.221	1440786950930	0	0			213.947	147.633
00:00:03.224	1440786950933	194.854	136.1	175.761	124.566		
00:00:03.237	1440786950946	0	0			213.947	147.633
00:00:03.240	1440786950949	194.854	136.1	175.761	124.566		
00:00:03.251	1440786950960						
00:00:03.254	1440786950963	0	0			213.947	147.633
00:00:03.257	1440786950966	194.854	136.1	175.761	124.566		
00:00:03.271	1440786950980	0	0			213.947	147.633
00:00:03.274	1440786950983	194.854	136.1	175.761	124.566		
00:00:03.284	1440786950993						
00:00:03.287	1440786950996	0	0			213.947	147.633
00:00:03.290	1440786950999	194.854	136.1	175.761	124.566		
