rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:01.850	1440785665352	0	0	158.872	118.248		
00:00:01.856	1440785665358	178.819	121.062			198.854	123.228
00:00:01.867	1440785665369	0	0	158.783	118.896		
00:00:01.870	1440785665372						
00:00:01.871	1440785665373						
00:00:01.873	1440785665375	178.351	121.199			198.837	123.925
00:00:01.884	1440785665386	0	0	157.865	118.473		
00:00:01.890	1440785665392	177.763	121.398			197.643	123.436
00:00:01.900	1440785665402	0	0	157.883	119.359		
00:00:01.904	1440785665406						
00:00:01.906	1440785665408	177.899	121.42			197.944	124.182
00:00:01.917	1440785665419	0	0	157.854	118.659		
00:00:01.923	1440785665425	177.775	121.53			197.835	123.57
00:00:01.934	1440785665436	0	0	157.714	119.49		
00:00:01.937	1440785665439						
00:00:01.940	1440785665442	177.796	121.775			197.858	124.457
00:00:01.950	1440785665452	0	0	157.734	119.093		
00:00:01.956	1440785665458	177.778	121.976			197.936	123.954
00:00:01.967	1440785665469	0	0	157.62	119.998		
00:00:01.970	1440785665472						
00:00:01.971	1440785665473						
00:00:01.973	1440785665475	177.658	122.136			197.846	124.683
00:00:01.984	1440785665486	0	0	157.47	119.589		
00:00:01.990	1440785665492	177.563	122.457			197.671	124.366
00:00:02.000	1440785665502	0	0	157.456	120.548		
00:00:02.003	1440785665505						
00:00:02.004	1440785665506						
00:00:02.006	1440785665508	177.551	122.706			197.645	125.165
00:00:02.017	1440785665519	0	0	157.457	120.247		
00:00:02.023	1440785665525	177.492	122.946			197.621	124.694
00:00:02.034	1440785665536	0	0	157.364	121.198		
00:00:02.036	1440785665538						
00:00:02.037	1440785665539						
00:00:02.040	1440785665542	177.479	123.127			197.547	125.471
00:00:02.050	1440785665552	0	0	157.411	120.783		
00:00:02.056	1440785665558	177.514	123.344			197.57	125.085
00:00:02.067	1440785665569	0	0	157.458	121.604		
00:00:02.069	1440785665571						
00:00:02.071	1440785665573						
00:00:02.073	1440785665575	177.466	123.448			197.502	125.782
00:00:02.084	1440785665586	0	0	157.429	121.114		
00:00:02.090	1440785665592	177.566	123.555			197.647	125.278
00:00:02.100	1440785665602	0	0	157.485	121.831		
00:00:02.104	1440785665606						
00:00:02.106	1440785665608	177.553	123.618			197.567	125.914
00:00:02.117	1440785665619	0	0	157.54	121.321		
00:00:02.123	1440785665625	177.67	123.812			197.7	125.479
00:00:02.134	1440785665636	0	0	157.641	122.144		
00:00:02.137	1440785665639						
00:00:02.140	1440785665642	177.743	123.795			197.654	126.065
00:00:02.150	1440785665652	0	0	157.832	121.526		
00:00:02.156	1440785665658	177.753	123.825			197.739	125.553
