Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
417,0,,,,,,,,,,,,,,,,,,,,,,,,,-24.1829,369.056,1303.13,-67.9176,408.736,1311.5,0.694633,398.026,1291.78,-42.9947,437.875,1300.37,-227.855,417.706,1503.22,-316.491,374.056,1553.74,-226.296,537.924,1501.85,-314.961,582.348,1546.44
418,0,,,,,,,,,,,,,,,,,,,,,,,,,-22.2924,374.567,1298.63,-66.3787,413.743,1307.44,2.16641,403.854,1287.19,-41.8527,443.193,1296.02,-227.504,418.836,1503.22,-316.096,374.958,1553.69,-226.225,539.121,1501.69,-315.268,583.377,1546.4
419,0,,,,,,,,,,,,,,,,,,,,,,,,,-20.4356,379.919,1293.99,-64.8432,418.587,1303.12,3.59189,409.457,1282.28,-40.8023,448.268,1291.46,-227.247,419.966,1503.22,-315.754,375.933,1553.69,-226.302,540.36,1501.57,-315.252,584.179,1546.27
420,0,,,,,,,,,,,,,,,,,,,,,,,,,-18.7064,385.163,1289.27,-63.3226,423.371,1298.39,4.86921,414.9,1277.2,-39.8507,453.402,1286.63,-226.897,421.075,1503.12,-315.327,376.875,1553.65,-226.433,541.466,1501.59,-315.335,585.104,1546.24
421,0,,,,,,,,,,,,,,,,,,,,,,,,,-17.1297,390.271,1284.42,-62.0586,428.002,1293.85,6.11044,420.124,1272.09,-38.959,458.195,1281.71,-226.661,422.3,1502.97,-314.884,377.788,1553.56,-226.427,542.542,1501.53,-315.508,586.16,1546.15
422,0,,,,,,,,,,,,,,,,,,,,,,,,,-15.6992,395.206,1279.3,-60.8243,432.431,1289,7.1441,425.289,1266.71,-38.1004,462.825,1276.56,-226.47,423.462,1502.97,-314.403,378.757,1553.51,-226.24,543.746,1501.38,-315.607,587.079,1546.03
423,0,,,,,,,,,,,,,,,,,,,,,,,,,-14.2375,399.847,1274.13,-59.6286,436.73,1284.04,8.24225,430.153,1261.32,-37.2777,467.319,1271.47,-226.216,424.566,1503,-314.105,379.668,1553.57,-226.367,544.873,1501.28,-315.81,587.976,1545.97
424,0,,,,,,,,,,,,,,,,,,,,,,,,,-12.9025,404.296,1268.79,-58.5502,440.862,1278.91,9.18856,434.698,1255.85,-36.6438,471.695,1266.01,-225.96,425.715,1503.01,-313.653,380.602,1553.49,-226.548,546.002,1501.27,-315.851,588.877,1545.93
425,0,,,,,,,,,,,,,,,,,,,,,,,,,-11.7557,408.772,1263.45,-57.4406,444.969,1273.79,10.0232,439.351,1250.1,-35.819,475.657,1260.57,-225.627,426.874,1502.92,-313.16,381.528,1553.41,-226.51,547.183,1501.33,-315.985,589.803,1545.87
426,0,,,,,,,,,,,,,,,,,,,,,,,,,-10.6356,412.953,1257.79,-56.6389,448.862,1268.36,10.9265,443.591,1244.47,-35.4054,479.746,1254.98,-225.234,428.005,1502.82,-312.787,382.407,1553.37,-226.53,548.318,1501.1,-316.113,590.801,1545.74
427,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.47319,416.884,1252.09,-55.8674,452.552,1262.9,11.6312,447.763,1238.59,-34.7824,483.545,1249.27,-224.912,429.162,1502.73,-312.255,383.439,1553.26,-226.559,549.425,1500.98,-316.374,591.669,1545.71
428,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.63041,420.817,1246.46,-55.1695,456.011,1257,12.3241,451.699,1232.66,-34.4261,487.137,1243.54,-224.635,430.276,1502.73,-311.73,384.197,1553.2,-226.648,550.544,1500.93,-316.444,592.53,1545.63
429,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.69319,424.391,1240.71,-54.4657,459.264,1251.39,12.9341,455.338,1226.87,-34.1513,490.604,1237.78,-224.259,431.335,1502.66,-311.198,385.18,1553.08,-226.706,551.689,1500.98,-316.488,593.331,1545.63
430,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.83721,427.887,1234.94,-54.1064,462.455,1245.45,13.3918,458.863,1220.86,-33.7803,493.81,1231.94,-224.062,432.536,1502.49,-310.981,385.994,1553.16,-226.794,552.84,1500.79,-316.702,594.3,1545.56
431,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.26334,431.151,1229.38,-53.387,465.466,1240.09,13.9134,462.312,1215.06,-33.4047,496.823,1226.17,-223.833,433.731,1502.38,-310.556,386.926,1553.09,-226.635,553.914,1500.63,-316.833,595.194,1545.43
432,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.69707,434.218,1223.82,-52.8338,468.166,1234.53,14.2591,465.542,1209.21,-33.3319,499.711,1220.44,-223.452,434.715,1502.32,-310.061,387.714,1552.97,-226.695,555,1500.52,-317.022,596.036,1545.38
433,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.04516,437.131,1218.11,-52.4967,470.926,1229,14.4208,468.346,1203.46,-33.1779,502.43,1214.77,-223.204,435.797,1502.26,-309.601,388.634,1552.85,-226.74,556.044,1500.49,-317.164,596.866,1545.29
434,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.65093,439.828,1212.75,-52.2945,473.387,1223.56,14.7606,471.194,1197.76,-32.9876,504.899,1209.23,-222.928,436.967,1502.07,-309.076,389.49,1552.66,-226.895,557.138,1500.43,-317.183,597.62,1545.24
435,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.2641,442.318,1207.45,-51.7664,475.664,1218.35,14.9031,473.704,1192.25,-32.9272,507.294,1203.7,-222.667,437.919,1502,-308.674,390.314,1552.57,-226.961,558.252,1500.19,-317.291,598.444,1545.16
436,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.88344,444.612,1202.23,-51.7289,477.79,1213.16,15.0648,476.082,1186.91,-33.0883,509.525,1198.33,-222.314,438.982,1501.81,-308.37,391.128,1552.56,-226.855,559.168,1500.04,-317.509,599.371,1545
437,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.69951,446.812,1197.2,-51.6705,479.86,1208.22,15.1221,478.261,1181.68,-33.0845,511.616,1193.15,-222.026,439.971,1501.69,-307.954,391.867,1552.52,-226.889,560.167,1499.98,-317.69,600.044,1544.92
438,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.55339,448.88,1192.35,-51.4465,481.653,1203.38,15.1406,480.277,1176.6,-33.0333,513.41,1188.07,-221.735,440.931,1501.63,-307.459,392.755,1552.43,-226.94,561.116,1499.91,-317.765,600.866,1544.85
439,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.42976,450.808,1187.59,-51.3409,483.534,1198.85,15.0443,482.217,1171.67,-33.2617,515.163,1183.21,-221.425,441.969,1501.38,-307.084,393.493,1552.32,-227.087,562.177,1499.73,-317.822,601.595,1544.77
440,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.36823,452.563,1183.15,-51.5414,485.276,1194.43,14.8084,484.044,1166.91,-33.6961,516.843,1178.59,-220.965,443.026,1500.97,-306.59,394.342,1552.28,-227.252,563.183,1499.53,-317.849,602.368,1544.66
441,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.42132,454.286,1178.9,-51.6829,486.878,1190.08,14.5644,485.749,1162.41,-34.0134,518.391,1174.04,-220.699,444.017,1500.91,-306.177,395.112,1552.14,-227.106,564.051,1499.46,-317.91,603.135,1544.51
442,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.53637,455.974,1174.67,-51.8616,488.268,1186.04,14.273,487.32,1158.12,-34.3752,519.906,1169.72,-220.598,444.87,1501.11,-305.648,396.002,1552.08,-226.984,564.946,1499.39,-318.083,603.865,1544.38
443,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.7172,457.483,1171,-52.0372,489.647,1182.16,14.0003,488.919,1153.87,-34.7888,521.188,1165.79,-220.32,445.802,1501.04,-305.319,396.584,1552.05,-226.981,565.83,1499.28,-318.244,604.492,1544.33
444,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.85676,458.946,1167.22,-52.3286,490.873,1178.42,13.7123,490.227,1150.14,-35.2013,522.546,1161.61,-220.084,446.797,1500.88,-304.933,397.369,1552.01,-227.185,566.804,1499.07,-318.325,605.23,1544.26
445,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.97402,460.08,1163.56,-52.6485,492.084,1174.99,13.2567,491.64,1146.31,-35.7034,523.644,1158.08,-219.806,447.65,1500.78,-304.475,398.078,1551.91,-227.36,567.751,1498.93,-318.351,605.842,1544.12
446,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.25088,461.324,1160.38,-52.9837,493.205,1171.68,12.8579,492.762,1142.89,-36.2202,524.724,1154.58,-219.491,448.497,1500.64,-304.097,398.74,1551.93,-227.282,568.55,1498.92,-318.379,606.471,1543.97
447,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.45361,462.474,1157.35,-53.4239,494.222,1168.64,12.4023,493.822,1139.72,-36.6785,525.7,1151.27,-219.242,449.315,1500.58,-303.495,399.505,1551.75,-227.296,569.294,1498.81,-318.465,607.205,1543.85
448,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.69445,463.498,1154.49,-53.8241,495.166,1165.79,11.9786,494.827,1136.62,-37.2051,526.571,1148.21,-218.991,450.141,1500.49,-303.201,400.077,1551.69,-227.163,570.091,1498.6,-318.64,607.835,1543.77
449,0,,,,,,,,,,,,,,,,,,,,,,,,,-4.95606,464.436,1151.83,-54.1511,495.989,1163.1,11.6402,495.705,1133.65,-37.7382,527.391,1145.27,-218.71,450.869,1500.4,-302.937,400.766,1551.64,-227.243,570.838,1498.45,-318.819,608.395,1543.73
450,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.22706,465.269,1149.33,-54.4548,496.736,1160.57,11.2784,496.5,1130.95,-38.2134,528.113,1142.53,-218.326,451.651,1500.07,-302.615,401.358,1551.54,-227.346,571.607,1498.29,-318.963,608.599,1543.52
451,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.47588,465.971,1146.99,-54.7055,497.44,1158.15,10.9032,497.21,1128.43,-38.6678,528.756,1139.94,-218.369,452.366,1500.11,-302.058,401.878,1551.39,-227.454,572.362,1498.24,-318.924,609.446,1543.57
452,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.72908,466.641,1144.8,-54.9219,497.92,1155.88,10.6079,497.862,1126.08,-39.1097,529.28,1137.62,-218.271,453.077,1500.08,-301.868,402.435,1551.43,-227.409,572.986,1498.23,-319.087,609.834,1543.35
453,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.92301,467.3,1142.7,-55.0221,498.417,1153.83,10.3251,498.406,1123.89,-39.3193,529.73,1135.47,-218.115,453.759,1500.03,-301.634,403.031,1551.44,-227.465,573.641,1498.12,-319.001,610.653,1543.37
454,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.09484,467.842,1140.69,-55.2347,498.833,1151.85,10.0649,498.908,1121.73,-39.5991,530.131,1133.29,-217.951,454.329,1500.01,-301.452,403.524,1551.39,-227.581,574.286,1497.92,-318.988,611.04,1543.24
455,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.22896,468.206,1139.03,-55.3771,499.229,1149.94,9.85263,499.263,1119.93,-39.8822,530.551,1131.3,-217.798,454.947,1499.91,-301.22,404.001,1551.34,-227.564,574.889,1497.77,-319.157,611.237,1542.94
456,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.40774,468.674,1137.28,-55.6555,499.613,1148.24,9.64152,499.601,1118.12,-39.9826,530.782,1129.5,-217.656,455.522,1499.86,-300.873,404.501,1551.29,-227.492,575.441,1497.69,-319.2,611.962,1543.03
457,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.52066,469.038,1135.79,-55.8031,499.97,1146.56,9.38859,500.008,1116.3,-40.2974,531.148,1127.74,-217.598,456.084,1499.81,-300.531,404.961,1551.16,-227.553,575.892,1497.6,-319.334,612.413,1543.02
458,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.64838,469.278,1134.33,-56.029,500.297,1145.07,9.26478,500.132,1114.93,-40.394,531.337,1126.1,-217.558,456.671,1499.75,-300.405,405.34,1551.17,-227.609,576.414,1497.57,-319.501,612.836,1542.98
459,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.77803,469.612,1132.97,-56.3074,500.569,1143.6,9.02477,500.468,1113.33,-40.7208,531.628,1124.51,-217.47,457.15,1499.7,-300.232,405.781,1551.12,-227.688,576.936,1497.53,-319.768,612.997,1542.76
460,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.84286,469.852,1131.71,-56.3868,500.811,1142.27,8.9578,500.59,1112.07,-40.833,531.754,1123.05,-217.401,457.528,1499.7,-300.319,406.224,1551.28,-227.739,577.338,1497.45,-319.732,613.63,1542.74
461,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.98115,470.084,1130.62,-56.6495,501.079,1140.93,8.7689,500.832,1110.67,-41.1627,531.957,1121.58,-217.346,457.949,1499.64,-300.03,406.561,1551.25,-227.928,577.726,1497.34,-319.78,613.983,1542.61
462,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.05977,470.306,1129.34,-56.7069,501.152,1139.8,8.70322,500.946,1109.54,-41.2679,532.038,1120.35,-217.281,458.332,1499.64,-300.29,406.988,1551.29,-227.996,578.135,1497.23,-319.811,614.218,1542.49
463,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.09838,470.419,1128.4,-56.8928,501.378,1138.56,8.5462,501.119,1108.38,-41.4868,532.193,1119.02,-217.003,458.708,1499.36,-300.072,407.14,1551.32,-228.141,578.515,1497.11,-319.81,614.529,1542.4
464,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.23219,470.591,1127.32,-56.8473,501.445,1137.55,8.46983,501.245,1107.27,-41.5439,532.213,1118,-217.155,459.015,1499.5,-300.021,407.488,1551.29,-228.222,578.849,1497.01,-319.755,614.886,1542.33
465,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.24325,470.699,1126.42,-56.8365,501.505,1136.58,8.41836,501.284,1106.37,-41.708,532.275,1116.84,-216.985,459.328,1499.34,-300.024,407.824,1551.38,-228.221,579.12,1496.95,-319.786,615.2,1542.29
466,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.33528,470.827,1125.75,-56.9063,501.618,1135.62,8.35198,501.357,1105.46,-41.7228,532.361,1115.71,-217.189,459.614,1499.51,-299.984,408.129,1551.46,-228.191,579.378,1496.92,-319.817,615.452,1542.22
467,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.43364,470.882,1124.88,-56.9003,501.674,1134.72,8.28304,501.475,1104.57,-41.7727,532.325,1115.01,-217.182,459.893,1499.53,-299.934,408.394,1551.45,-228.178,579.647,1496.86,-319.898,615.704,1542.15
468,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.46736,470.983,1124.15,-56.9724,501.659,1133.99,8.25614,501.476,1103.85,-41.8616,532.321,1114.24,-217.208,460.12,1499.54,-299.937,408.604,1551.51,-228.225,579.905,1496.8,-320.153,615.655,1541.94
469,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.4607,471.028,1123.51,-57.0505,501.668,1133.31,8.25162,501.456,1103.2,-41.8668,532.376,1113.33,-217.22,460.334,1499.55,-299.932,408.811,1551.52,-228.238,580.121,1496.75,-320.098,616.178,1541.96
470,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.53041,471.024,1122.83,-57.0594,501.749,1132.57,8.1874,501.492,1102.55,-41.9692,532.488,1112.67,-217.246,460.586,1499.62,-299.964,409.023,1551.57,-228.279,580.344,1496.72,-320.177,616.373,1541.88
471,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.59409,471.033,1122.25,-57.1669,501.81,1131.98,8.15525,501.462,1101.98,-42.1074,532.491,1112.17,-217.281,460.872,1499.67,-299.92,409.342,1551.56,-228.408,580.585,1496.71,-320.264,616.597,1541.9
472,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.63838,471.109,1121.76,-57.2931,501.862,1131.48,8.06599,501.573,1101.4,-42.1898,532.486,1111.71,-217.34,461.129,1499.75,-299.933,409.608,1551.63,-228.452,580.831,1496.74,-320.383,616.896,1541.9
473,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.67366,471.149,1121.25,-57.3887,501.882,1131.09,8.03362,501.605,1100.96,-42.2104,532.511,1111.26,-217.385,461.395,1499.79,-300.193,409.971,1551.71,-228.53,581.091,1496.76,-320.518,617.147,1541.91
474,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.70344,471.214,1120.86,-57.4639,501.918,1130.76,7.9932,501.667,1100.56,-42.2668,532.548,1110.84,-217.441,461.652,1499.82,-300.165,410.169,1551.74,-228.584,581.351,1496.8,-320.626,617.357,1541.93
475,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.77162,471.288,1120.49,-57.5119,501.958,1130.44,7.91864,501.692,1100.15,-42.2916,532.593,1110.49,-217.5,461.895,1499.88,-300.289,410.343,1551.86,-228.734,581.595,1496.85,-320.74,617.569,1541.93
476,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.84662,471.329,1120.14,-57.5334,501.989,1130.21,7.84,501.761,1099.85,-42.353,532.7,1110.24,-217.545,462.141,1499.91,-300.262,410.518,1551.85,-228.896,581.833,1496.89,-320.875,617.768,1541.95
477,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.87762,471.362,1119.84,-57.5898,502.084,1129.97,7.76383,501.841,1099.59,-42.4432,532.796,1110.02,-217.614,462.375,1499.94,-300.305,410.703,1551.85,-229.029,582.07,1496.91,-321.14,617.659,1541.8
478,0,,,,,,,,,,,,,,,,,,,,,,,,,-7.99261,471.439,1119.64,-57.6256,502.173,1129.78,7.69242,501.944,1099.38,-42.5267,532.899,1109.88,-217.663,462.589,1500.02,-300.323,410.883,1551.89,-229.135,582.275,1496.96,-321.255,617.785,1541.77
479,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.01587,471.482,1119.26,-57.6872,502.269,1129.6,7.56921,502.071,1099.27,-42.5968,533.025,1109.77,-217.686,462.818,1500.09,-300.155,410.981,1551.92,-229.272,582.479,1496.95,-321.372,617.962,1541.8
480,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.15537,471.619,1119.16,-57.7624,502.385,1129.49,7.5096,502.179,1099.22,-42.7067,533.168,1109.68,-217.797,462.992,1500.26,-300.211,411.163,1551.99,-229.322,582.695,1497,-321.461,618.087,1541.81
481,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.25308,471.767,1119.07,-57.8094,502.49,1129.38,7.35223,502.408,1099.11,-42.7968,533.323,1109.63,-217.804,463.199,1500.27,-300.2,411.365,1552.02,-229.387,582.88,1497.04,-321.44,618.479,1541.99
482,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.39412,471.982,1119.17,-57.9139,502.655,1129.26,7.23847,502.6,1099.05,-42.9236,533.509,1109.6,-217.773,463.402,1500.26,-300.26,411.552,1552.07,-229.406,583.058,1497.11,-321.539,618.622,1542.02
483,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.53401,472.178,1119.09,-58.0351,502.83,1129.21,7.13988,502.793,1098.98,-43.0433,533.671,1109.57,-217.82,463.582,1500.28,-300.241,411.706,1552.08,-229.449,583.215,1497.14,-321.678,618.73,1542.04
484,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.64878,472.38,1119.03,-58.1415,503.027,1129.19,7.0414,502.979,1098.95,-43.1135,533.825,1109.51,-217.887,463.724,1500.35,-300.364,411.842,1552.16,-229.523,583.334,1497.18,-321.794,618.868,1542.07
485,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.72903,472.558,1118.95,-58.2801,503.208,1129.18,6.96758,503.171,1098.9,-43.2589,533.998,1109.47,-217.991,463.868,1500.44,-300.435,411.938,1552.21,-229.601,583.489,1497.24,-321.94,619.058,1542.12
486,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.81699,472.738,1118.89,-58.4111,503.403,1129.15,6.86489,503.349,1098.83,-43.3791,534.18,1109.38,-218.071,464.012,1500.52,-300.437,412.028,1552.21,-229.677,583.637,1497.27,-322.075,619.172,1542.14
487,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.8938,472.936,1118.81,-58.506,503.642,1129.07,6.75826,503.54,1098.74,-43.4686,534.37,1109.28,-218.089,464.173,1500.48,-300.573,412.115,1552.28,-229.793,583.755,1497.32,-322.219,619.282,1542.17
488,0,,,,,,,,,,,,,,,,,,,,,,,,,-8.95915,473.128,1118.73,-58.6313,503.869,1128.99,6.66979,503.727,1098.63,-43.5957,534.564,1109.16,-218.16,464.284,1500.54,-300.648,412.207,1552.29,-229.947,583.879,1497.35,-322.342,619.446,1542.21
489,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.00366,473.278,1118.49,-58.7353,504.095,1128.9,6.60914,503.901,1098.48,-43.7009,534.813,1108.98,-218.353,464.413,1500.62,-301.042,412.381,1552.4,-230.096,583.981,1497.39,-322.609,619.245,1542.07
490,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.12484,473.507,1118.49,-58.7718,504.327,1128.72,6.54757,504.042,1098.3,-43.7278,534.993,1108.77,-218.435,464.473,1500.66,-301.137,412.474,1552.41,-230.275,584.097,1497.44,-322.766,619.348,1542.15
491,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.17593,473.681,1118.33,-58.8683,504.53,1128.52,6.49797,504.187,1098.1,-43.759,535.167,1108.52,-218.454,464.552,1500.62,-301.226,412.525,1552.46,-230.479,584.187,1497.47,-322.869,619.371,1542.15
492,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.22559,473.861,1118.11,-58.9415,504.725,1128.26,6.45102,504.342,1097.9,-43.7938,535.307,1108.26,-218.58,464.6,1500.67,-301.311,412.58,1552.48,-230.605,584.253,1497.52,-322.989,619.356,1542.16
493,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.27718,474.029,1117.9,-59.0107,504.911,1127.94,6.43845,504.463,1097.67,-43.8593,535.45,1107.96,-218.385,464.699,1500.45,-301.435,412.659,1552.46,-230.762,584.31,1497.6,-323.062,619.431,1542.21
494,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.28469,474.162,1117.66,-59.0757,505.092,1127.57,6.41965,504.573,1097.41,-43.8489,535.563,1107.59,-218.496,464.733,1500.49,-301.435,412.722,1552.4,-230.851,584.353,1497.65,-323.144,619.493,1542.26
495,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.27804,474.301,1117.41,-59.0724,505.23,1127.27,6.40472,504.705,1097.04,-43.918,535.701,1107.24,-218.582,464.774,1500.58,-301.565,412.752,1552.5,-230.941,584.386,1497.73,-323.121,619.788,1542.47
496,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.30525,474.432,1117.17,-59.071,505.355,1126.93,6.39345,504.772,1096.67,-43.9123,535.862,1106.87,-218.886,464.772,1500.86,-301.7,412.776,1552.57,-231.005,584.416,1497.82,-323.167,619.827,1542.52
497,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.31854,474.515,1116.79,-58.9882,505.477,1126.61,6.39117,504.855,1096.33,-43.847,535.967,1106.36,-218.824,464.822,1500.78,-301.793,412.805,1552.63,-231.023,584.436,1497.9,-323.228,619.848,1542.56
498,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.32278,474.601,1116.41,-58.9312,505.577,1126.25,6.4081,504.903,1095.89,-43.7954,536.016,1105.95,-219.086,464.784,1501.08,-301.676,412.771,1552.58,-231.085,584.432,1497.97,-323.26,619.894,1542.63
499,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.31332,474.687,1116.03,-58.9404,505.667,1125.81,6.42591,504.93,1095.44,-43.7564,536.087,1105.48,-219.001,464.83,1500.95,-301.776,412.81,1552.6,-231.123,584.426,1498.04,-323.451,619.658,1542.54
500,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.33364,474.722,1115.55,-58.8785,505.75,1125.37,6.42322,504.946,1095,-43.7128,536.102,1105.01,-219.069,464.829,1501.03,-301.868,412.836,1552.66,-231.141,584.411,1498.13,-323.501,619.677,1542.57
501,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.3599,474.721,1115.15,-58.8198,505.795,1124.95,6.43584,504.931,1094.48,-43.7133,536.095,1104.59,-219.149,464.827,1501.11,-301.821,412.806,1552.7,-231.195,584.404,1498.21,-323.561,619.694,1542.62
502,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.36018,474.745,1114.82,-58.7396,505.842,1124.49,6.40222,504.969,1093.98,-43.6058,536.124,1104.14,-219.388,464.775,1501.4,-301.988,412.822,1552.8,-231.202,584.408,1498.28,-323.629,619.722,1542.67
503,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.37493,474.738,1114.35,-58.7167,505.861,1124.05,6.40201,504.98,1093.44,-43.5256,536.131,1103.67,-219.233,464.802,1501.26,-302.087,412.847,1552.86,-231.218,584.401,1498.36,-323.667,619.742,1542.7
504,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.33667,474.691,1113.78,-58.7076,505.879,1123.69,6.36989,504.932,1092.91,-43.4877,536.128,1103.17,-219.254,464.794,1501.36,-302.245,412.849,1553.02,-231.219,584.384,1498.42,-323.697,619.757,1542.73
505,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.40263,474.728,1113.25,-58.685,505.897,1123.29,6.21875,504.819,1092.41,-43.5459,536.161,1102.71,-219.427,464.779,1501.58,-302.21,412.893,1552.99,-231.221,584.402,1498.5,-323.719,619.792,1542.77
506,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.48728,474.706,1112.77,-58.7026,505.901,1122.85,6.21995,504.717,1091.89,-43.6698,536.163,1102.16,-219.409,464.778,1501.62,-302.184,412.918,1552.99,-231.169,584.42,1498.59,-323.734,619.818,1542.79
507,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.58578,474.69,1112.35,-58.7874,505.933,1122.32,6.15808,504.676,1091.39,-43.8042,536.198,1101.72,-219.415,464.802,1501.68,-302.255,412.946,1553.05,-231.223,584.433,1498.65,-323.626,620.121,1542.95
508,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.64556,474.649,1111.85,-58.8686,505.953,1121.87,6.04582,504.727,1090.79,-43.8417,536.231,1101.25,-219.425,464.802,1501.78,-302.276,412.953,1553.11,-231.195,584.468,1498.72,-323.751,619.879,1542.84
509,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.68705,474.562,1111.25,-58.9684,505.996,1121.44,5.89097,504.766,1090.33,-43.9683,536.224,1100.91,-219.39,464.827,1501.81,-302.34,412.98,1553.13,-231.218,584.466,1498.78,-323.748,619.908,1542.85
510,0,,,,,,,,,,,,,,,,,,,,,,,,,-9.80223,474.583,1111.15,-59.0363,505.972,1121.22,5.73515,504.794,1090.07,-44.0688,536.198,1100.73,-219.429,464.863,1501.88,-302.323,412.996,1553.17,-231.194,584.496,1498.82,-323.764,619.915,1542.84
